player,country,player_id
Aviel Warsulkar,Israel,5b7efabe
Phoup Srey Pheak,Cambodia,8c73dff5
TA Boult,New Zealand,a818c1be
I Bist,Nepal,beccd5a1
LD Chandimal,Sri Lanka,8dd02a98
JG Bethell,England,3c55c703
H Chamto,Sweden,5e181be6
Jakob Gul,Bulgaria,a4696d64
KJ Coetzer,Scotland,85d8110a
B Kalki Kumar,Malta,7132a1a6
Nazakat Ali,Norway,e5cb6eb9
S Sebastian,Croatia,f3fce917
N Pokana,Papua New Guinea,87a92b6b
Abdul Naser Baluch,Sweden,6a88d66d
AR Adams,New Zealand,525c3f54
KR Frost,Spain,160c90b1
P Modimo,Botswana,74ed1b5f
O Touray,Gambia,57427d9e
LM Massawe,Tanzania,4f5a53e3
P Baron,Argentina,c6d1b1e4
E Bogdanova,Sweden,c7859708
F Conteh,Sierra Leone,1dac0c4a
Muhammad Ansar,Kuwait,83f59aa3
Sahil Chauhan,Estonia,f219df21
RE van der Merwe,Netherlands,05c2ca46
NP Dalgaard,Denmark,40283617
M Frey,Estonia,4b5debcd
MADD Surangika,Sri Lanka,3f440bd6
Andre Jarju,Gambia,53dd7d8e
I Dulani,Sri Lanka,a2c23f31
Shoaib Khan jnr,Pakistan,08fda2e1
Sarfraz Ahmed,Pakistan,2254ab79
F Vermeire,Netherlands,a7ed8026
MH Yardy,England,3812d56b
C Zavoiu,Romania,6b96bebf
MA Ntobela,South Africa,e41c8d4c
KO Altamirano,Costa Rica,d5f4f4e4
MI Tato,Samoa,59aea698
MM Ali,England,bb351c23
Amir Zaib,Portugal,973006cc
L Piety,Nigeria,46a29dd0
E Sebareme,Rwanda,f99a219a
P Gopalkrishnan,Qatar,872d51a6
Fakhrul Mohon,Portugal,33328ec7
TP Kanwar,India,443c122f
AISD Kainoco,Fiji,f3614f32
M Bibi,Hong Kong,34f86a2d
AD Algar,Spain,020e49e9
FC Wilson,England,a28132bd
Nashra Sandhu,Pakistan,c981d3c2
JDF Vandersay,Sri Lanka,aceb7654
JDA Richardson,Bermuda,e8c00c13
SJ Elliott,Australia,13f8d4b5
MW Forde,West Indies,83d17bbc
CJ Dala,South Africa,1cb14aa4
CJ Metcalfe,Ireland,d58fdb42
Z Makadji,Mali,7fcaa9f4
M Jobarteh,Gambia,4a2ce060
B Fernando,Sri Lanka,dabbd0ae
NND de Silva,Sri Lanka,f0b4294e
A Shukla,Hong Kong,a1e80d06
NA Moodley,South Africa,30743b6e
KMC Bandara,Sri Lanka,2c997ad3
Kamran Khan (2),Qatar,922e3dcc
Nader Zahadiafzal,Iran,febfa931
Umar Amin,Pakistan,3029e282
Azmat Ali,Germany,4121a79a
KB Ahir,Panama,214cf493
Iqbal Hussain,Qatar,b9fd3959
N Tsiame,Lesotho,62ee887e
JK Mukhiya,Nepal,f8dcfe4e
DL Hemp,Bermuda,cb263798
Fareeha Mehmood,Pakistan,92d6dae7
MAA Sanjeewani,Sri Lanka,318a4039
JD Ryder,New Zealand,91ffa6c6
EB Knowles,Czech Republic,e141fddd
Haseeb Ghafoor,Saudi Arabia,454a7269
OC Moiane,Mozambique,b74a1124
T Araliya,Italy,d423f390
Junaid Siddique (2),United Arab Emirates,84dc72db
S Nisansala,Sri Lanka,1251a339
RA Tripathi,India,77255a9e
Parvez Rasool,India,9170ff49
L Ronchi,ICC World XI,0fa5042b
R Andreea,Romania,75d2111a
MO Jones,Bermuda,0e0afd8b
Mandeep Singh,Norway,dc39e9ab
Zahid Abbas,Kenya,dce01d1e
H McAleer,Isle of Man,8b39d02a
S Sadarangani,Germany,acd030a0
S Davizi,Czech Republic,5787be00
O Gholami,Sweden,c0fca5eb
OU Ranasinghe,Sri Lanka,52d3b7ff
S Vaia,Cook Islands,78103121
B Laughlin,Australia,b2a79f17
MA Leask,Scotland,28131839
Muhammad Yasin,Spain,57888f3c
TB Pawde,Oman,42d5be2e
F Samanyika,Botswana,c42eed38
Mehak Thakur,United Arab Emirates,cf712c6d
Iqra Ishaq,Kuwait,59c770e7
SMK Waththage,Czech Republic,0fc88c2a
SF Nhavotso,Mozambique,8b6aebf7
Mukesh Singh,Mexico,c44bf6a2
Kamran Wahid,Hungary,5592153b
AR Puri,Singapore,1f490b28
SR Patil,India,33946d69
T Kaisala,Samoa,80ba2fe8
S Mathur,Hong Kong,11378dda
MP Vaughan,England,6e1b1ec0
BM Wheeler,New Zealand,397f4d3a
A van der Merwe,Namibia,02610bad
RA Lewis,Ireland,be85b12d
IGASF Pratiwi,Indonesia,720fbaad
Wang Qi,China,12c9c558
AI Chudasama,United States of America,9414a81c
TZ Chataira,Zimbabwe,2e4d5f94
Maria Jasvi,Kuwait,4bed6af7
PWA Mulder,South Africa,c96f6ac5
G Batagoda,Italy,f63ec2e5
SS Connell,West Indies,2f9a6bd1
Shenjian Zheng,China,a127e6f5
Sonam,Bhutan,09cbca15
C Miles,Jersey,80f16d29
AS Samra,Philippines,bf976fb0
NR Kumar,United States of America,b3bad3f2
K Loday,Bhutan,af76af63
K Winda Prastini,Indonesia,bd6f7c24
Amjad Ali,United Arab Emirates,e4271302
Mohammad Aadil Alam,Nepal,70ced7f2
M Zondeki,South Africa,9b75e4f1
E Kallous,Greece,0680ff7f
SFM Devine,New Zealand,de69af96
Aftab Alam,Afghanistan,2a3a3786
Muhammad Saqib,Saudi Arabia,9d6644a0
DA Blignaut,Germany,cfcf189f
A Andrews,Switzerland,1d45c01a
L Siaka,Papua New Guinea,6b4593ee
Kau Qalo,Fiji,3d9cd1b1
R Misra,Canada,430f7ef9
Jaspal Singh,Malta,adca37a2
K Penjor,Bhutan,f2957511
Ali Naseer,United Arab Emirates,f5715b48
J Abwom,Kenya,8d634767
Vishil Patel,Kenya,3df8f9d5
C Wyngaard,South Africa,86ae7e09
M Enkhzul,Mongolia,5f45a88b
Sahibzada Farhan,Pakistan,1aba45cd
J Shaju,Malta,d8bee9a1
Sompal Kami,Nepal,1adb8ee8
IS Sodhi,New Zealand,641ac5ff
RR Bastiansz,Malta,5365f10f
AL Kerrison,Ireland,ce18f6f6
CH van Koolwijk,Netherlands,27d5901c
E Frimpong,Ghana,3c13fc3b
JJ Nyambo,Tanzania,ffb3b559
KK Ahmed,India,a2f46292
T Putthawong,Thailand,23e3f2d6
Rithika Rajith,United Arab Emirates,dccab4f3
Faisal Mubashir,Germany,ad5342dc
Mustafizur Rahman,Bangladesh,0a8fce53
Mah Noor Amir,Saudi Arabia,e95cf4f8
T Marumani,Zimbabwe,67a9fe72
HB Kayondo,Uganda,d26858c0
AM Healey,Germany,f3249df1
DAP Darrell,Bermuda,56f53516
SHT Kandamby,Sri Lanka,488b7e1b
W McClintock,Ireland,b16ddb79
Sabbir Rahman,Bangladesh,7147f314
HER Tyler,Philippines,0ba9de33
SF Jerome,Tanzania,e393c6c1
KNA Bandara,Sri Lanka,585dda5d
A Sootaga,Samoa,967984d0
K Juma,Tanzania,089ebf89
JN Snape,England,44321a66
NC Dodd,New Zealand,7260e1e9
Amna Jamal,Singapore,1f06e3d5
A Akurut,Uganda,b93b7337
CSN Mbelel,Cameroon,1669ba8a
JM Vujinovich,Croatia,99ad98b0
EJCLRC Rainford-Brent,England,51fecaba
Rabia Iqbal,Spain,a3a5072b
Kycia A Knight,Barbados,552f664a
Khadija Khalil,Kuwait,7c61a686
C Tear,Scotland,7ffe4817
G Richardson,Jersey,5ca0e315
BA Stokes,England,e087956b
A Bhadauria,Luxembourg,a74bbdad
E Chance,France,865ff0b2
CJ McKay,Australia,94eac556
K Subramanian,Singapore,cf06cb34
Ahmadi Ravat,Panama,a90e8bcf
Sabir Ali,United Arab Emirates,2a04400b
EMDY Munaweera,Sri Lanka,5a22d91c
ST Gabriel,West Indies,d9609443
Aneeta Santhosh,Malta,2031e9c8
DM de Silva,Sri Lanka,7d608e12
N Khanna,Malta,0ec6a7c3
A Shahi,Cyprus,2011735e
Manpreet Singh,Singapore,e9d6a2ce
P Jain,United Arab Emirates,c67fc85a
L Lamin,Sierra Leone,5a970aab
M Shumba,Zimbabwe,6766ca00
MA Wood,England,8d92a2c3
Gurpratap Singh,Cyprus,49235be5
R Searle,South Africa,f92ae29a
Arshad Mazarzei,Iran,8e367d57
Alex Carthew,Chile,ea6ec2d9
S Naidu,South Africa,ff20c3ed
Harry Johnson,Guernsey,80b92515
T Maruma,Zimbabwe,f55c526f
Zain Ul Abidin,Saudi Arabia,b93b87ae
P Awana,India,1a0c3177
HS Gericke,Malta,c28a293e
VR Iyer,India,a24be938
J West,Gibraltar,1d1c6410
M Chaudhary,United States of America,4dd262d6
JE Pitcher,Bermuda,ab126ea8
RR Watson,Scotland,a670d624
M Taylor,Bahamas,92075cdc
AB de Villiers,South Africa,c4487b84
Aftab Ahmed,Bangladesh,53bc7b84
DM Nakrani,Uganda,46a7ac78
Z Flamikova,Czech Republic,3c0cfb7b
Rubya Haider,Bangladesh,5d095ee8
Jahurul Islam,Bangladesh,6752c57b
JD Campbell,West Indies,6fd0c8e1
T Ritawa,Cook Islands,1c8ada57
Mohammad Nawaz (3),Pakistan,3086f7a4
C Mahamalage,Italy,3250b7db
SR Thompson,Ireland,7f3ad1ed
Muhammed Turkmen,Turkey,8e7e982c
Muhammed Manga,Gambia,6084f6ee
RJ Akram,Philippines,3942903c
D Jansen,Isle of Man,c90346a0
R Powell,West Indies,650d5e49
JL de Mey,Netherlands,c9f851b0
G Burrows,Isle of Man,8bee668b
DR Briggs,England,f3abd0c9
PVD Chameera,Sri Lanka,327b58d3
A Reddy,India,eadc8924
TC Vine,Spain,ab8ef1e9
A Orfila,Gibraltar,7c6293d1
R Dhiman,Bulgaria,0d4d3cb1
GY Prastama,Indonesia,d9cdf81e
BV Sears,New Zealand,e1891e00
DL Vettori,New Zealand,d7c6af50
BA Parchment,West Indies,d666d3a8
KIC Asalanka,Sri Lanka,732c038e
S Bist,Nepal,ec05df4e
ZGF Foulkes,New Zealand,30f92334
E Niyomugabo,Rwanda,2dcac6ff
Mushfiqur Rahim,Bangladesh,a94e08ea
Mukhtiar Singh,Spain,d03efd83
M Jansen,South Africa,81c36ee9
AK Markram,South Africa,6a26221c
J Drysdale,United States of America,23f94c02
Junaid Siddiqui,Canada,9025e58f
AM Rahane,India,29e95537
K Nassoro,Tanzania,29ee9bf9
M Gaur,United Arab Emirates,df9cdebf
AL Mangue,Mozambique,7e8cd083
D Kansonkho,Malawi,45ca12a7
Aaron Jones,United States of America,17aa4f1d
Saba Ali Syeda,Saudi Arabia,39503052
Elias Sunny,Bangladesh,817c1746
N Master,Botswana,4833efb4
CM Wright,Scotland,008589a4
M Gherasim,Romania,692d4cbe
Mariska Kornet,Netherlands,06deb88a
Shagharai Sefat,Belgium,5e0bb751
PHKD Mendis,Sri Lanka,08548b13
S Desungnoen,Thailand,3eb26dc4
N Naranbaatar,Mongolia,b0e16d9b
Shahadat Hossain,Bangladesh,090f9211
I Koroma,Sierra Leone,fce5bfd2
Mohammad Shahzad,Afghanistan,d6dcb0c9
CAK Rajitha,Sri Lanka,8012d0b8
S Crowie,St Helena,4040951f
Adil Butt,Saudi Arabia,598f5484
J Savage,Guernsey,83544e25
M Ngoche,Kenya,f91abcd6
Jitesh Patel,Malta,a2f790a8
B Schuster,Samoa,dfba63a4
R Sekaran,Estonia,5da43a10
N Mourikis,Greece,17bd7d33
J Intan,Malaysia,2dfdd316
Y Verma,Oman,0894ec27
DR Smith,West Indies,35205dfc
Shakib Al Hasan,Bangladesh,7dc35884
RL Haynes,Australia,d7c6b0fb
K Doriga,Papua New Guinea,365229a8
S Walaza,Uganda,f67ea6d2
Qais Ahmad,Afghanistan,8d5d991e
Mahrukh Imtiaz,Canada,ed3cee10
R Hubbard,Guernsey,a1d4bc51
RR Seth,Singapore,7ccc0a38
Zahir Mohammed,Hungary,7c38942a
S Zafar,Canada,60622213
KA Heffernan,New Zealand,bcd1f525
Obed Yosef,Vanuatu,a843d7a8
Nur Dania Syuhada,Malaysia,3af75717
R Webster,Isle of Man,cdfb59b8
BG Armstrong,New Zealand,eca08a1d
P Magafas,Greece,c25be68d
Rosine Irera,Rwanda,b84718fd
GR Adair,Ireland,4ec96094
Ali Waqar,Czech Republic,89e17934
Snigdha Paul,United States of America,efa8eae7
J van Vliet,Netherlands,cb665b69
B Tau,Papua New Guinea,3a6cbb8e
GHS Garton,England,be869ccf
P Jayawickrama,Sri Lanka,b7d1eadd
BT Foakes,England,fd770945
JA Stiglitz,Austria,7195065a
Tilak Varma,India,b0482a1d
Thae Thae Po,Myanmar,48a372a4
L Bull,Sierra Leone,256d29e8
DK Dahani,Iran,957819df
Anjuli Ghalley,Bhutan,cfb49f67
S Pakhrin,Nepal,18377910
Hassan Rasheed,Maldives,1ca51098
K Fraser,Scotland,a0a65375
M Martinez,Argentina,f0ddeafb
MO Bacarese,Gibraltar,486f252b
CP Turkich,Croatia,6264d645
JE Scott,Bahamas,732c9016
TT Soe,Myanmar,59f44fde
Kanchan Rana,Sweden,d5d87f3f
DC Thomas,West Indies,08a4f9ad
S Bhari,Nepal,28c7d721
J Butler,Isle of Man,efcb778e
C Chatphaisan,Thailand,85c56be8
AL Phehlukwayo,South Africa,ab6b1c45
K Kapadia,Canada,52fc5577
P Fernando,Italy,fd68e23d
RK Kleinveldt,South Africa,7955eb15
DT Doram,Netherlands,3bea1983
Sheraz Sheikh,Belgium,4aad6842
J Louw,South Africa,9c1ccdea
M Salum,Tanzania,67c83213
MJ Santner,New Zealand,e4a0deae
GJ Batty,England,5ac8f17b
Christina Baret,Malaysia,b42d42b1
S Cholasseri,Malta,66e189ac
Fayaz Mohammad,Bulgaria,67fedcb4
Washeem Abbas,Malta,6de4e430
D Visser,Samoa,bb4da4d3
Lemar Momand,Sweden,249fe400
Cihan Altun,Turkey,b8396e67
Usama Mir,Pakistan,6dd8b88c
Ritik Tomar,Czech Republic,6de51a8e
GH Dockrell,Ireland,99cddc5e
D Wangmo,Bhutan,760fcf65
JD Newton,Croatia,ec201565
Shubman Gill,India,b4b99816
M Kapp,South Africa,63e3b6b3
S Wickramasekara,Czech Republic,a9a09cb8
I Mugisha,Rwanda,d3eedb51
Mian Mehmood,Portugal,4a4991c1
Z Hoque,Thailand,68f500c8
MM Dekeling,Netherlands,983a0c34
M Grzinic,Croatia,58fba7cb
Abdullah Shahid,Maldives,71686118
Eman Asim,Sweden,fd8038e1
Raja Adeel,Spain,7ee25c46
J Tuffin,Philippines,8069f81f
NM Parween,India,e87e87ee
RR Joshi,Canada,a323465c
S Rana,Seychelles,90edaaa9
Syed Naqvi,Italy,c520c3b9
Abu Hider,Bangladesh,31803fac
A Wanjira,Kenya,b6015231
BL Mooney,Australia,52d1dbc8
LM Aramas,France,05bb7c55
R Thapliyal,Belgium,5947220c
Mohamed Ishmath,Maldives,8c7b9bfc
E Kuncova,Czech Republic,7f2f40fa
G Mckeon,France,31366b7e
TJ Murtagh,Ireland,c89474d1
Fareed Ahmad,Afghanistan,67b7bad4
Naeem Gull,Eswatini,4c49c917
D Rawat,Costa Rica,cda3625c
L Chipanga,Mozambique,70722cc7
R Bakum,Ghana,c74c583b
A Kirschbaum,Argentina,d953bf92
FC Leydon-Davis,New Zealand,b91efad5
MC Henriques,Australia,32198ae0
D Polpitiya,Eswatini,b7062209
S Jadhav,Norway,d8c88b14
VE Tembo,Mozambique,1439a13c
F Clarke,Isle of Man,0c95e20e
TH David,Australia,f1f99156
Pyae Phyo Wai,Myanmar,09e86895
HASD Siriwardene,Sri Lanka,dbd79036
Yusuf Bhoola,Panama,5afc0b37
Mukhtar Ghulami,France,d3b1d991
B Wani,Estonia,a651cd4d
C van der Westhuizen,South Africa,98b974df
A Manatos,Greece,eebc0141
MJ Henry,New Zealand,e84ac20c
K Modise,Botswana,b7f70e36
Sahir Naqash,Germany,352e589f
M Cargouet,France,990957cc
SP Fleming,New Zealand,eea6b7f1
LA Pomersbach,Australia,b63ab531
Pooja Ganesh,United States of America,a186b627
HE van der Dussen,South Africa,9948e262
PZ Kamunya,Tanzania,6e60bbe2
CJ Jordan,England,ffe699c0
Bashir Ahmad,Switzerland,ffafcfce
W Ngowhuad,Thailand,b8cd9955
Azhar Andani,Portugal,b5bd99da
Muhammad Amin,Swaziland,ce9ce42f
Nary Thapa,Nepal,d24e69f5
Taful Elkhair,Qatar,28086b4b
RMAM Avery,Brazil,4cf645c9
Yusrina Yaakop,Malaysia,c74d14f1
Zeefa Jilani,Kuwait,3f2b40f0
Haseebullah Khan,Pakistan,5691931a
Waqas Barkat,Hong Kong,a2eac9df
R Obuya,Uganda,6bc04a3e
K Weeraratne,Sri Lanka,7e38d2de
TLW Cooper,Netherlands,2318ba22
A Hunter,Ireland,e8fa03ed
Asma Shifa,Estonia,39ca91e4
Imran Butt,Bahrain,cc3fb3b3
Yadwinder Singh,Hungary,43b36ccf
KS Ahuja,India,58593620
Waheeda Akhtar,Pakistan,792d0178
CA Gurrey,New Zealand,1e579ad5
L Cardoso,Brazil,5777d460
TGJ Gruijters,Netherlands,20f4a109
SSJ Brooks,West Indies,977b841a
Vinod Kumar,Spain,8f77af6b
FR Davies,England,2479daa6
TK Joseph,Ghana,4fafd79a
Anoop Orsu,Luxembourg,488b7e22
IK Darmawan,Indonesia,e3c88145
B Namuunzul,Mongolia,e14e70c0
V Pulibanti,Croatia,ac02a458
CM Greechan,Jersey,569bbcbb
A Ashokan,Czech Republic,9244df4b
RGA Amah,Cameroon,90f9aedf
H Goto,Japan,b3af5bff
Kashif Siddique,Saudi Arabia,2513b4fe
JM Nthenya,Kenya,99efdb1b
Seri Chang,South Korea,1f87b800
Adam Khalaf,Maldives,96ff4de0
RM West,Ireland,d1761087
Pavandeep Singh,Malaysia,78fcc740
AJ Healy,Australia,321644de
A Mohamed,Tanzania,86a68879
A Pusthay,Finland,0393fbdc
AS Patil,United Arab Emirates,ca707bdc
BS Sandhu,Slovenia,f6e46de7
PM Seelaar,Netherlands,abbdca1a
EAJ Richardson,Ireland,50ee0500
KE Ebrahim,New Zealand,7c0055c1
ND Laegsgaard,Denmark,b0f2d3bd
G Chaturvedi,Malta,e1c92333
K Chigora,Zimbabwe,5f311f1a
Mohammed Shami,India,8cf9814c
JG Kaur,Spain,045e73c2
TD Astle,New Zealand,383dd431
D van Niekerk,South Africa,8c5775f3
Omid Mailk Khel,Belgium,2d94751e
TCW Veillard,Guernsey,eaeb065e
AT Nidamanuru,Netherlands,a319edf8
Mahnoor Akram,Norway,2b7c2d50
V Jayant,Lesotho,6535cc7b
T Gwandu,Zimbabwe,d1d83db3
SDNS Karunaratne,Sri Lanka,62b33233
B Vakatini,Cook Islands,7ad1417c
S Linden,Sweden,35836baf
K Suttisan,Thailand,00757ae7
JC Darji,Tanzania,6d5983d4
G Ayan,Turkey,66d258e2
PK Matautaava,Vanuatu,af19aa66
PSP Handscomb,Australia,ada15e88
DC Smith,Philippines,a968d39b
Waqas Haider,Sweden,20f65440
BB McCullum,New Zealand,b8a55852
RS Quyn,Qatar,41721f6b
Shahrukh Quddus,Kuwait,a80cc0cc
S Ramautar,United States of America,dcc7a7a9
AR Menon,Singapore,b94827f0
C Viljoen,Namibia,f7b2cbe8
H Klaasen,South Africa,235c2bb6
O Kgeresi,Botswana,cba01c28
JT McFadyen,New Zealand,7072542f
R Athapaththu,Romania,3465e307
PE Kruger,South Africa,39181592
F Overdijk,Netherlands,022745d5
A King,Australia,83558266
Maryyam Ashraf,Kuwait,1b9d3eb3
FA Zavala,Mozambique,2edfa6a8
BJ Bennett,Zimbabwe,eaa36b2a
Sohail Tanvir,Pakistan,64d43928
CM Akachukwu,Nigeria,e6581a17
N Thailappan,Bahrain,bdf6f65d
EJ Villani,Australia,cde96d97
BF Smith,England,c64b7c5b
DF Watts,Scotland,ad733e72
MEC de Fouw,Netherlands,600c9d3f
F Nsubuga,Uganda,87e33d07
Jun Hyunwoo,South Korea,431f2dd4
Luqman Butt,Cambodia,7a6decc8
Asad Shafiq,Pakistan,50250426
A Dananjaya,Sri Lanka,5b16a806
Alina Aslam,Norway,fbffb752
L Ufitinema,Rwanda,4c9f75f2
PG Raut,India,4958ad5f
Muskan Naseeb,Spain,517e1077
AR Patwa,Tanzania,b43f7a6a
D Pretorius,South Africa,11614d87
SSB Magala,South Africa,8361e524
Assad Borham,Qatar,219a417a
NO Miller,West Indies,ea3ffd1b
Tanwir Afzal,Hong Kong,5f5ca1a7
Ashwini Balaji,Germany,81283f75
NE Bonner,West Indies,59ddd811
JC Balt,Namibia,75be3b2a
Qalandar Khan,Qatar,7fa79e6a
T Legaabile,Botswana,c7e59109
Parvez Hossain Emon,Bangladesh,489aaf0a
SM Kavanagh,Ireland,7e9b3b60
Yasir Arafat,Pakistan,3cf5ae43
M Akayezu,Rwanda,1f3b9f8d
GE Mathurin,West Indies,b67bfaae
I Asif,Austria,663ad386
Samiallah Khalil,Sweden,367f4efa
K Thuchila,Malawi,af42d9f2
A Ashok,New Zealand,321be7e3
G Obukor,Uganda,1b378842
RM D'Souza,Kuwait,f39682a5
Mansoor Malangzai,Belgium,6e84e207
CS Fraser,West Indies,fb9a8cc3
B Williams,Sierra Leone,6cd3a166
Muhammad Umar,Kuwait,0abc33ff
S Sriharsha,United States of America,89f6c26f
Afida Afthab,Oman,9446598e
JE Titmuss,Hong Kong,4a6c0fbb
DA Sasrikayoni,Indonesia,bfb9e4c6
S Lamichhane,ICC World XI,b410bd3d
DP Nannes,Australia,c404f58a
T Rossi,Argentina,5470418a
M Mooketsi,Botswana,008a024c
Sanjida Akter Meghla,Bangladesh,a6412417
MM Mabathoana,Lesotho,fb432bd3
J Prodehl,South Africa,45be80ed
Salman Butt,Pakistan,4d6d6280
R Gaznavi,Singapore,0079f139
Darwish Rasooli,Afghanistan,3b2114a5
Nain Abidi,Pakistan,5486d41f
Soniya Dabir,India,5f93cb2d
R Ashwin,India,495d42a5
K Peddrick,Italy,a031b75e
RN Lewis,West Indies,69362253
SG Borthwick,England,51e1ed69
Javeria Khan,Pakistan,d921449d
Yasir Ali Chowdhury,Bangladesh,5791b840
D Parashar,United Arab Emirates,395179e8
RM Haq,Scotland,27159c6a
K Kavindi,Sri Lanka,2fa916b3
MA Baig,Malawi,89394502
LAGL Kirby,West Indies,fe6d2da9
CK Kapugedera,Sri Lanka,cfad138c
D Ramdin,West Indies,d1523761
S Ravoka,Fiji,ce7936a5
B Mahesh,Cyprus,90bd1f11
VM Nyauchi,Zimbabwe,1bd16445
Muneeba Ali,Pakistan,86fdf668
T Kahamker,Israel,125853c3
Sana Butt,Bahrain,0f49b970
Aima Aishath,Maldives,62aa10d7
LV van Beek,Netherlands,782fb776
SK Naidu,India,08320616
E Guehoada,Cameroon,8c03f3b8
DM Kimmince,Australia,d693012d
U Raymond-Hoey,Ireland,1a510809
Haroon Shahid,Kuwait,cc3ebe28
Naiem Bameri,Iran,43420e97
A Chaudhary,Singapore,465fd722
MM Baig,Qatar,add288ea
CA Greloni,Argentina,f758a37b
T Martin,Luxembourg,32e97806
JT Ball,England,3d0ed2f9
I Elec,Turkey,4d0d5b7d
W Niyitanga,Rwanda,e7631adc
Lokesh Bam,Nepal,75c8a26b
BAM Heath,England,3b5a9438
O Mondlane,Mozambique,7f97139f
J Rasu,Vanuatu,1021b6e5
J Nyumbu,Zimbabwe,024a173d
RR Pant,India,919a3be2
AP Rajeevan,Tanzania,63d6f031
DJ Vilas,South Africa,087210b1
PD Salt,England,3d284ca3
S Browne,Luxembourg,71847f28
DJG Sammy,West Indies,c03c6200
Musaddiq Ahmed,Germany,f8fb7e7b
Abdullah Mahmood,Denmark,926c6d3c
Naveen-ul-Haq,Afghanistan,c0c411cb
P Bosnjak,Croatia,fed92736
KG Anderson,New Zealand,ae79a86f
MSF Tedjui,Cameroon,1f004e32
L Croospulle,Sri Lanka,e30c9b2d
GB Brent,Zimbabwe,da785bf8
JE Dunford,Jersey,89a7dd4a
NKF Rada Rani,Indonesia,39f4084c
Imran Yousaf,Saudi Arabia,5e67d4e0
J Barker,Luxembourg,c18cecbe
PR Stirling,Ireland,cf494ffe
O Essiz,Turkey,80d9e011
JS Malhotra,United States of America,9633359f
Yin Chenhao,China,68408eff
L Ntanzi,South Africa,5260d30c
Azin Rafeeg,Maldives,050bdc77
A Khan,England,e27cff77
S Ravichandran,Japan,9f2be73d
T Wangchuk,Bhutan,39799e49
Muhammad Siddiqui,Slovenia,b46b3d9b
SE Bond,New Zealand,4f629497
S Badrinath,India,3576e47e
Aung Ko Ko,Myanmar,648d060e
SS Grimmond,West Indies,6bebf334
CH Morris,South Africa,fb66ce1f
SN Netravalkar,United States of America,c8a3f688
GF Linde,South Africa,e5437608
AJ Parmar,Norway,94113d54
Imam-ul-Haq,Pakistan,40c041ea
E Gare,Botswana,b3cd0cf9
M Landsman,Netherlands,eaa5cb7c
OA Shah,England,7bf96684
F Copley,Jersey,637680bc
S Randiv,Sri Lanka,f5f18a18
JL Martel,Guernsey,fb7dc205
AAA Patel,Lesotho,fd3c5c00
D Cato,Cayman Islands,2f1c0815
ES Szwarczynski,Netherlands,6a7239a7
BB Chari,Zimbabwe,41fc1ece
T Motlhabaphuti,Botswana,1fb3e04f
M Kadyan,Bulgaria,c7aae1f0
Mohammad Nadeem,Oman,c5d7b244
H Patel,Canada,c4ff0618
Imran Nazir,Pakistan,3eb7c45d
DP Conway,New Zealand,df5a6881
N Magagula,Swaziland,3a54c25b
C Aweko,Uganda,01c1b96c
A Rajshekara,Romania,1f3e41fe
M Podosky,Philippines,c46999c7
Erika Oda,Japan,4c8a1197
Saran Aslam,Denmark,2a00735b
D Madushanka,Sri Lanka,de7d833e
M Stanikzai,Switzerland,ad8d5827
DA Warner,Australia,dcce6f09
Khadija Imtiaz,Qatar,1438d928
Arslan Amjad,Estonia,c228c52d
JS Foster,England,e68dd455
CU Jayasinghe,Sri Lanka,575ab3ce
G Schachat,Israel,ff92e604
NLTC Perera,ICC World XI,0f12f9df
RD Chahar,India,2ed569a0
Jay Odedra,Oman,526e006d
TM Dowlin,West Indies,24ecc358
R Kumar,Romania,2df874e6
Sneh Rana,India,c4c374d9
T Touna,Cook Islands,a7a337b9
P Hatchman,Gibraltar,b504e8b8
Preeti Bose,India,ca1a3105
GM Muthui,Kenya,d7e51f87
BAA Zammitt,Gibraltar,0e102c3b
M Manivannan,Cayman Islands,e5b16284
D Tresac,Serbia,6d9aa10a
Anamul Haque,Bangladesh,72b245dd
Muhammad Farooq,United Arab Emirates,8f3c6b8a
Rafatullah Mohmand,Pakistan,9211d267
KE Broadmore,New Zealand,7c0055c1
M van Lingen,Namibia,7eb36269
Ashwini Govinda,Bahrain,5581a471
BA Carse,England,cad40f5e
FH Allen,New Zealand,bf74b130
V Kohli,India,ba607b88
Rashid Hashmi,Croatia,727b313a
R Oa,Papua New Guinea,dd468f06
V Moulinou,Greece,9c6ca40d
LA Bourne,Samoa,bd0e3478
MJ Clarke,Australia,f842c2cf
M Tornarou,Greece,b42c477d
SO Ngoche,Kenya,49118dc7
E Eduard,Indonesia,83ca2482
Hamed Khan,Hong Kong,0e4843d2
DR Martyn,Australia,69762509
II Mabunda,Mozambique,b2cd0f90
Sufiyan Muqeem,Pakistan,4277234d
Amir Hamza,Spain,c78316ab
J Giyanani,United Arab Emirates,2bf69ff5
Khalid Kail,Oman,3ee90b67
DL Maddy,England,e770b214
Mohammad Hafeez,Pakistan,9ab63e7b
Sadia Iqbal,Pakistan,53bb50f0
KK Tillett,Belize,55fedd51
A Raza,Belgium,838bc6ab
RM Koda,Indonesia,f0a45427
F Tanguy,Jersey,c46400b7
SJ Andrews,Australia,2e5919c5
DV Varghese,Bulgaria,26f98ea3
Sabikun Nahar Jesmin,Bangladesh,48ec1360
A Das,India,8479657a
AL Mundundo,Mozambique,c1edced9
